Season,Player,Pos,Squad,Comp,Nation,Age,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Non-Penalty Goals + Assists,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Second Yellow Card,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,xA: Expected Assists,Assists - xAG,npxG + xAG,PrgR,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Non-Penalty Goals - npxG,Pass Attempted,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Passes Blocked,Passes Offside,Passes Completed,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,% of Dribblers Tackled,Blocks,Shots Blocked,Passes Blocked.1,Interceptions,Clearences,Errors,Touches,Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Take-Ons Attempted,Successful Take-On %,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carries,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Rec,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Best Role,Poss
2023-2024,Marius Wolf,DF,Dortmund,de Bundesliga,de GER,28,22,12,"1,166",13.0,0.0,0.0013840830449826991,0.0013840830449826991,0.0,0.0013840830449826991,0.0,0.0,8.67,0.0,0.0,0.000865051903114187,0.000865051903114187,0.0020761245674740486,0.0031141868512110727,-0.05,0.0029411764705882357,0.10519031141868512,0.011937716262975778,0.0013840830449826991,11.1,0.0,0.0,17.4,0.0,0.06,-0.05,1.1920415224913496,1.0069204152249136,0.18166089965397925,0.018685121107266438,0.0013840830449826991,115.6,0.23,0.9134948096885813,76.7,15.456747404844291,5.60726643598616,0.4169550173010381,0.48096885813148793,86.5,0.40830449826989623,0.4878892733564014,83.7,0.07058823529411765,0.1531141868512111,46.1,0.014705882352941176,0.08114186851211073,0.021280276816608996,0.009342560553633219,0.07854671280276818,0.00397923875432526,0.05986159169550173,0.0,0.0,0.0,0.0,0.04792387543252596,0.041176470588235294,0.0013840830449826991,0.00397923875432526,0.0013840830449826991,0.0,0.0,0.00397923875432526,0.00397923875432526,0.0,0.0,0.0,0.0,0.0,89.012,53.176,35.836,49.129999999999995,4.624,102.306,47.8,53.176,8.67,0.77,35.836,89.012,0.0,1.3477508650519032,0.3754325259515571,0.6245674740484429,0.3546712802768166,0.029238754325259516,0.030622837370242215,47.8,47.8,0.71280276816609,3.2283737024221453,0.04792387543252596,2.013840830449827,0.0453287197231834,0.00397923875432526,84.38799999999999,21.964,0.8961937716262975,0.10519031141868512,53.176,31.212,4.624,0.0,4.624,0.0,351.424,26.588,35.836,42.9,Defensive Winger,57.8
2023-2024,Maximilian Wöber,DF,Gladbach,de Bundesliga,at AUT,25,25,24,"2,066",23.0,0.0019230769230769232,0.002777777777777778,0.0047008547008547015,0.0019230769230769232,0.0047008547008547015,0.0,0.0,7.956,1.8719999999999999,1.8719999999999999,0.001282051282051282,0.001282051282051282,0.001495726495726496,0.0010683760683760685,0.06,0.002777777777777778,0.021367521367521368,0.017735042735042734,0.002777777777777778,15.8,0.0023504273504273508,0.014316239316239317,14.1,0.0,0.07,0.03,1.3803418803418803,1.2606837606837609,0.11602564102564103,0.0297008547008547,0.0,28.548,0.17,1.136752136752137,82.4,20.50854700854701,7.848290598290599,0.4636752136752137,0.5085470085470086,91.2,0.561965811965812,0.6474358974358975,87.1,0.09935897435897437,0.18205128205128204,54.6,0.011111111111111112,0.0938034188034188,0.011111111111111112,0.00641025641025641,0.11901709401709402,0.0047008547008547015,0.019444444444444445,0.0,0.0,0.0,0.0,0.0297008547008547,0.021367521367521368,0.0019230769230769232,0.0,0.0047008547008547015,0.0,0.0019230769230769232,0.00641025641025641,0.003632478632478633,0.0008547008547008548,0.0,0.0019230769230769232,0.0,0.0,134.316,63.18,81.43199999999999,51.012,1.8719999999999999,107.63999999999999,58.5,95.472,52.88399999999999,0.91,77.21999999999998,226.04399999999998,0.0,1.670940170940171,0.8418803418803419,0.702991452991453,0.13568376068376067,0.023290598290598295,0.003632478632478633,50.0,50.0,0.905982905982906,4.64957264957265,0.0297008547008547,2.5491452991452994,0.017735042735042734,0.0019230769230769232,12.168,4.212,0.9893162393162394,0.021367521367521368,54.75599999999999,6.084,10.296,0.0,0.0,0.0,299.05199999999996,95.472,65.05199999999999,59.5,Full-Back,46.8
2023-2024,Maximilian Wittek,"DF,FW",Bochum,de Bundesliga,de GER,27,21,13,"1,07",11.9,0.00536480686695279,0.0017167381974248926,0.007296137339055794,0.00536480686695279,0.007296137339055794,0.0,0.0,15.844000000000001,0.0,0.0,0.0023605150214592273,0.0023605150214592273,0.0025751072961373387,0.004935622317596567,-0.03,0.004721030042918455,0.11545064377682403,0.046781115879828326,0.014377682403433477,30.8,0.0025751072961373387,0.00815450643776824,25.5,0.00536480686695279,0.05,0.14,0.8991416309012875,0.7081545064377682,0.18025751072961374,0.014377682403433477,0.0017167381974248926,50.794000000000004,0.5,0.5622317596566523,62.5,10.045064377682404,4.508583690987124,0.23605150214592274,0.3218884120171674,73.6,0.24678111587982832,0.3690987124463519,66.8,0.059442060085836905,0.14420600858369098,41.3,0.04334763948497854,0.06309012875536481,0.034334763948497854,0.012660944206008582,0.08841201716738198,0.00536480686695279,0.09206008583690987,0.02703862660944206,0.00536480686695279,0.01630901287553648,0.0,0.08648068669527897,0.04141630901287553,0.02167381974248927,0.00536480686695279,0.007296137339055794,0.007296137339055794,0.003648068669527897,0.012660944206008582,0.0017167381974248926,0.0,0.003648068669527897,0.0017167381974248926,0.003648068669527897,0.0017167381974248926,89.938,66.638,35.416000000000004,42.872,11.65,82.016,61.9,47.066,3.728,0.92,70.366,89.938,0.0,1.1566523605150214,0.26394849785407726,0.5128755364806866,0.39055793991416304,0.03240343347639485,0.04334763948497854,41.7,37.5,0.502145922746781,2.328326180257511,0.030686695278969955,1.1244635193133046,0.01630901287553648,0.007296137339055794,54.988,19.572,0.5708154506437768,0.11545064377682403,78.288,101.58800000000001,7.922000000000001,0.0,0.0,0.0,270.28,58.716,101.58800000000001,36.6,Wing-Back,46.6
2023-2024,Axel Witsel,DF,Atlético Madrid,es La Liga,be BEL,34,35,30,"2,783",30.9,0.0011811023622047244,0.0,0.0011811023622047244,0.0011811023622047244,0.0011811023622047244,0.0,0.0,8.128,0.0,0.0,0.0005905511811023622,0.0005905511811023622,0.00019685039370078743,0.00019685039370078743,-0.01,0.0007874015748031497,0.005118110236220473,0.004527559055118111,0.0019685039370078744,42.9,0.005708661417322835,0.013188976377952757,8.0,0.0,0.14,0.03,1.1692913385826773,1.1220472440944882,0.04468503937007874,0.03700787401574803,0.0,14.731999999999998,0.13,1.0748031496062993,91.9,18.793307086614174,7.22244094488189,0.45275590551181105,0.48031496062992124,94.3,0.531496062992126,0.5649606299212598,93.9,0.07066929133858268,0.09173228346456694,77.1,0.0019685039370078744,0.04586614173228347,0.0,0.0,0.05669291338582677,0.0019685039370078744,0.0025590551181102366,0.0,0.0,0.0,0.0,0.010236220472440946,0.007677165354330709,0.0005905511811023622,0.0,0.0011811023622047244,0.0,0.0005905511811023622,0.0005905511811023622,0.0005905511811023622,0.0,0.0,0.0,0.0,0.0,57.40399999999999,34.544000000000004,37.592,19.812,0.0,39.624,70.8,65.532,34.544000000000004,0.61,26.416,195.57999999999998,0.0,1.3425196850393701,0.6948818897637795,0.6043307086614174,0.0452755905511811,0.013976377952755905,0.005118110236220473,62.5,37.5,0.8681102362204726,4.035433070866142,0.010826771653543309,2.047244094488189,0.010236220472440946,0.0,22.86,9.652,0.9350393700787402,0.005118110236220473,39.624,47.751999999999995,0.0,0.0,0.0,0.0,243.332,90.42399999999999,42.672,67.9,Deep Lying Playmaker,50.8
2023-2024,Yoane Wissa,FW,Brentford,eng Premier League,cd COD,26,34,29,"2,493",27.7,0.009513274336283186,0.0024336283185840708,0.011946902654867256,0.009513274336283186,0.011946902654867256,0.0,0.0,11.3,0.0,0.0,0.008407079646017699,0.008407079646017699,0.003097345132743363,0.0015486725663716814,-0.03,0.011504424778761062,0.11991150442477876,0.05353982300884955,0.019247787610619467,35.8,0.003982300884955752,0.011061946902654867,12.9,0.0,0.16,0.05,0.36946902654867253,0.35398230088495575,0.013495575221238936,0.0008849557522123894,0.0024336283185840708,31.188,0.04,0.2610619469026549,70.8,3.4314159292035393,0.9070796460176991,0.1573008849557522,0.1980088495575221,79.4,0.06703539823008849,0.09911504424778761,67.7,0.012831858407079644,0.02323008849557522,55.2,0.023893805309734513,0.020796460176991147,0.012831858407079644,0.003097345132743363,0.038274336283185835,0.0024336283185840708,0.016814159292035398,0.0015486725663716814,0.0,0.0,0.0,0.051106194690265484,0.034292035398230086,0.0008849557522123894,0.003097345132743363,0.0055309734513274336,0.0055309734513274336,0.0015486725663716814,0.007964601769911504,0.0048672566371681415,0.0,0.0008849557522123894,0.0008849557522123894,0.0015486725663716814,0.0,45.652,26.216,21.244,16.272000000000002,8.136000000000001,32.544000000000004,25.0,39.324000000000005,4.972,0.76,14.464,24.408000000000005,0.0,0.5995575221238938,0.09513274336283185,0.22787610619469026,0.29203539823008845,0.09734513274336283,0.04159292035398229,38.5,44.2,0.33628318584070793,2.1283185840707963,0.03584070796460177,1.1084070796460177,0.026327433628318582,0.01592920353982301,94.468,32.544000000000004,0.38716814159292035,0.11991150442477876,61.92400000000001,83.168,32.544000000000004,1.808,0.0,0.0,161.364,61.92400000000001,76.84,44.7,Inverted Winger,45.2
2023-2024,Florian Wirtz,MF,Leverkusen,de Bundesliga,de GER,20,32,26,"2,372",26.4,0.006796116504854369,0.006796116504854369,0.01343042071197411,0.006148867313915858,0.012944983818770227,0.0006472491909385113,0.0006472491909385113,6.798,0.0,0.0,0.005501618122977347,0.005016181229773463,0.00453074433656958,0.00598705501618123,0.13,0.009546925566343041,0.18770226537216828,0.04288025889967637,0.02022653721682848,47.1,0.00226537216828479,0.004854368932038835,18.1,0.0006472491909385113,0.12,0.07,1.1375404530744337,1.080906148867314,0.04724919093851133,0.007928802588996763,0.014077669902912622,126.68999999999998,0.53,0.9433656957928802,83.0,12.444983818770227,3.444983818770227,0.6148867313915858,0.6893203883495146,89.2,0.24271844660194175,0.28317152103559873,85.5,0.03802588996763755,0.06003236245954693,63.3,0.04482200647249191,0.05825242718446602,0.050323624595469255,0.004368932038834952,0.1372168284789644,0.004368932038834952,0.022006472491909387,0.01343042071197411,0.0037216828478964406,0.0006472491909385113,0.0,0.10177993527508092,0.0784789644012945,0.004854368932038835,0.009223300970873786,0.0024271844660194177,0.005501618122977347,0.0012944983818770227,0.014724919093851135,0.011003236245954694,0.0012944983818770227,0.0024271844660194177,0.0,0.0,0.0,63.036,42.024,16.686,32.754,14.214,67.98,31.0,84.048,4.944,1.29,21.012,6.798,0.0,1.3802588996763754,0.0894822006472492,0.5550161812297735,0.7540453074433657,0.10420711974110033,0.09935275080906149,48.8,45.7,0.8478964401294499,4.839805825242719,0.08462783171521036,2.545307443365696,0.06618122977346279,0.02750809061488673,194.052,184.782,1.1132686084142396,0.18770226537216828,53.766,63.036,14.214,0.0,0.0,0.0,334.95599999999996,21.012,35.22599999999999,37.5,Advanced Playmaker,61.8
2023-2024,Jonas Wind,FW,Wolfsburg,de Bundesliga,dk DEN,24,34,31,"2,651",29.5,0.0077083333333333335,0.005,0.012708333333333334,0.0077083333333333335,0.012708333333333334,0.0,0.000625,4.800000000000001,0.0,0.0,0.006666666666666667,0.0060416666666666665,0.003541666666666667,0.0027083333333333334,0.06,0.009583333333333334,0.08125,0.050833333333333335,0.02395833333333333,47.2,0.0031249999999999997,0.006666666666666667,16.1,0.0,0.12,0.08,0.47500000000000003,0.44375000000000003,0.028958333333333332,0.002916666666666667,0.0077083333333333335,29.28,0.14,0.3333333333333333,70.3,4.922916666666667,1.3770833333333332,0.19354166666666664,0.2520833333333333,77.0,0.10666666666666667,0.14416666666666667,74.0,0.01916666666666667,0.028333333333333335,67.5,0.026875,0.029583333333333333,0.01916666666666667,0.0,0.06208333333333333,0.0,0.005625000000000001,0.0,0.0,0.0,0.0,0.05375,0.042291666666666665,0.000625,0.000625,0.006458333333333333,0.002916666666666667,0.000625,0.009791666666666666,0.007083333333333334,0.0,0.000625,0.0020833333333333333,0.0,0.0,21.12,16.32,6.720000000000001,9.600000000000001,4.800000000000001,27.839999999999996,41.2,21.12,6.720000000000001,0.31,4.800000000000001,34.08,0.0,0.65,0.050833333333333335,0.31666666666666665,0.28541666666666665,0.075625,0.02125,43.3,53.3,0.34375,1.2666666666666666,0.012083333333333333,0.4291666666666667,0.014791666666666667,0.003541666666666667,104.16,57.12,0.49583333333333335,0.08125,45.599999999999994,73.44,14.879999999999999,0.0,0.0,0.0,97.44,146.39999999999998,138.24,51.4,Deep Lying Forward,48.0
2023-2024,Patrick Wimmer,"FW,MF",Wolfsburg,de Bundesliga,at AUT,22,14,8,589,6.5,0.006458333333333333,0.0,0.006458333333333333,0.006458333333333333,0.006458333333333333,0.0,0.0,22.080000000000002,0.0,7.199999999999999,0.004583333333333333,0.004583333333333333,0.0004166666666666667,0.0010416666666666667,-0.02,0.004791666666666667,0.14104166666666665,0.03208333333333333,0.012916666666666667,40.0,0.004166666666666667,0.010416666666666666,16.2,0.0,0.14,0.09,0.6416666666666667,0.61875,0.022500000000000003,0.006458333333333333,0.0,73.92,0.0,0.41041666666666665,64.0,5.839583333333334,1.6833333333333333,0.25,0.3229166666666667,77.2,0.11208333333333333,0.18270833333333333,61.4,0.016041666666666666,0.048125,33.3,0.012916666666666667,0.035208333333333335,0.009583333333333334,0.0,0.048125,0.009583333333333334,0.03854166666666667,0.0031249999999999997,0.0031249999999999997,0.0,0.0,0.05125,0.022500000000000003,0.0,0.006458333333333333,0.006458333333333333,0.016041666666666666,0.0,0.0031249999999999997,0.0,0.0,0.0,0.0,0.0031249999999999997,0.0,103.19999999999999,36.96,36.96,36.96,29.759999999999998,132.96,44.4,103.19999999999999,0.0,2.15,22.080000000000002,51.84,0.0,0.9354166666666667,0.13458333333333333,0.44166666666666665,0.375,0.07375,0.057708333333333334,44.4,50.0,0.5291666666666667,2.9958333333333336,0.025625,1.4124999999999999,0.025625,0.009583333333333334,132.96,44.160000000000004,0.63125,0.14104166666666665,103.19999999999999,81.12,7.199999999999999,0.0,0.0,0.0,199.20000000000002,96.0,66.24,59.1,Inverted Winger,48.0
2023-2024,Josh Wilson-Esbrand,"DF,MF",Reims,fr Ligue 1,eng ENG,20,11,5,461,5.1,0.003968253968253969,0.003968253968253969,0.007738095238095238,0.003968253968253969,0.007738095238095238,0.0,0.0,10.08,0.0,0.0,0.0003968253968253968,0.0003968253968253968,0.003968253968253969,0.0031746031746031746,0.0,0.004365079365079365,0.07777777777777778,0.015476190476190477,0.003968253968253969,25.0,0.00496031746031746,0.01984126984126984,20.0,0.0,0.04,0.18,0.9801587301587301,0.7976190476190477,0.16726190476190475,0.007738095238095238,0.003968253968253969,59.471999999999994,0.78,0.7242063492063492,73.8,12.414682539682541,3.2023809523809526,0.3531746031746032,0.42063492063492064,84.3,0.2916666666666667,0.3611111111111111,80.6,0.07003968253968254,0.14781746031746032,47.4,0.019444444444444445,0.04662698412698413,0.019444444444444445,0.003968253968253969,0.07400793650793651,0.0,0.04662698412698413,0.0,0.0,0.0,0.0,0.03492063492063492,0.03492063492063492,0.0,0.0,0.0,0.0,0.0,0.007738095238095238,0.007738095238095238,0.0,0.0,0.0,0.0,0.0,49.391999999999996,39.312,19.656,29.735999999999997,0.0,79.128,25.0,49.391999999999996,19.656,0.59,59.471999999999994,69.048,0.0,1.1825396825396826,0.255952380952381,0.6349206349206349,0.2996031746031746,0.03888888888888889,0.06607142857142857,58.8,41.2,0.7619047619047619,4.117063492063492,0.042857142857142864,2.2142857142857144,0.03888888888888889,0.011706349206349206,88.704,79.128,0.7242063492063492,0.07777777777777778,59.471999999999994,29.735999999999997,10.08,0.0,0.0,0.0,266.616,39.312,29.735999999999997,57.1,Complete Wing-Back,50.4
2023-2024,Harry Wilson,FW,Fulham,eng Premier League,wls WAL,26,35,16,"1,62",18.0,0.004347826086956522,0.006521739130434783,0.011067193675889328,0.004347826086956522,0.011067193675889328,0.0,0.0,16.698,0.0,0.0,0.0037549407114624506,0.0037549407114624506,0.0037549407114624506,0.0029644268774703555,0.14,0.007509881422924901,0.1426877470355731,0.04387351778656127,0.014229249011857707,32.5,0.001976284584980237,0.006126482213438735,19.1,0.0033596837944664033,0.08,0.03,0.6936758893280632,0.6482213438735177,0.041699604743083,0.014229249011857707,0.0033596837944664033,59.202,0.17,0.525691699604743,75.6,8.276679841897232,1.8043478260869563,0.27865612648221344,0.3221343873517787,86.4,0.16798418972332016,0.21541501976284586,78.1,0.052766798418972326,0.09110671936758893,57.8,0.024110671936758893,0.03735177865612648,0.028458498023715414,0.007707509881422925,0.06581027667984189,0.009881422924901186,0.046047430830039524,0.020948616600790514,0.007707509881422925,0.006521739130434783,0.0,0.07134387351778655,0.046047430830039524,0.004347826086956522,0.005533596837944664,0.004347826086956522,0.008695652173913044,0.002173913043478261,0.011067193675889328,0.009881422924901186,0.0,0.0,0.0,0.0011857707509881422,0.0,59.202,39.468,25.3,22.264,11.132,78.936,39.3,75.9,8.602,1.33,28.336000000000002,33.902,0.0,0.9090909090909091,0.12964426877470356,0.3873517786561265,0.4071146245059289,0.05810276679841897,0.03735177865612648,44.1,47.1,0.5553359683794467,3.577075098814229,0.045059288537549404,1.6620553359683792,0.027470355731225294,0.018577075098814226,90.068,33.902,0.66600790513834,0.1426877470355731,59.202,112.33200000000001,14.168000000000001,3.036,0.0,0.0,219.098,14.168000000000001,16.698,45.5,Inverted Winger,50.6
2023-2024,Callum Wilson,FW,Newcastle Utd,eng Premier League,eng ENG,31,20,9,991,11.0,0.015708812260536397,0.0017241379310344825,0.01743295019157088,0.012260536398467433,0.013984674329501914,0.003448275862068965,0.003448275862068965,14.094000000000001,0.0,0.0,0.01532567049808429,0.012452107279693486,0.0009578544061302681,0.0009578544061302681,0.04,0.013601532567049808,0.13409961685823754,0.05747126436781609,0.031417624521072794,54.5,0.004022988505747126,0.007471264367816092,11.8,0.0,0.22,-0.02,0.2835249042145594,0.26436781609195403,0.019157088122605363,0.0,0.003448275862068965,80.91000000000001,0.0,0.18295019157088124,64.4,2.204980842911877,0.31992337164750956,0.1132183908045977,0.1446360153256705,78.3,0.04348659003831418,0.071455938697318,61.0,0.005172413793103448,0.012260536398467433,42.9,0.013984674329501914,0.005172413793103448,0.003448275862068965,0.0,0.015708812260536397,0.003448275862068965,0.005172413793103448,0.0,0.0,0.0,0.0,0.038314176245210725,0.02088122605363985,0.0,0.00689655172413793,0.008620689655172414,0.0017241379310344825,0.0,0.00689655172413793,0.003448275862068965,0.0,0.0017241379310344825,0.0017241379310344825,0.0,0.0,23.490000000000002,14.094000000000001,0.0,9.396,14.094000000000001,18.792,0.0,28.710000000000004,0.0,0.55,9.396,18.792,0.0,0.5287356321839081,0.019157088122605363,0.22988505747126436,0.29310344827586204,0.13409961685823754,0.05574712643678161,43.8,46.9,0.36973180076628354,1.7758620689655171,0.019157088122605363,0.5613026819923371,0.013984674329501914,0.022605363984674328,222.89399999999998,165.996,0.4425287356321839,0.13409961685823754,75.69,80.91000000000001,18.792,0.0,0.0,0.0,80.91000000000001,42.804,75.69,36.0,Advanced Forward,52.2
2023-2024,Joe Willock,MF,Newcastle Utd,eng Premier League,eng ENG,23,9,5,419,4.7,0.004022988505747126,0.0,0.004022988505747126,0.004022988505747126,0.004022988505747126,0.0,0.0,0.0,0.0,0.0,0.003256704980842912,0.003256704980842912,0.0024904214559386974,0.0024904214559386974,-0.13,0.005747126436781608,0.10593869731800766,0.02854406130268199,0.012260536398467433,42.9,0.002681992337164751,0.00632183908045977,10.9,0.0,0.12,0.04,0.6685823754789272,0.6436781609195402,0.020306513409961684,0.004022988505747126,0.004022988505747126,33.408,0.21,0.5536398467432949,82.9,8.526819923371647,2.681992337164751,0.31034482758620685,0.3333333333333333,92.7,0.17126436781609194,0.22413793103448273,76.4,0.048850574712643674,0.06513409961685823,75.0,0.02854406130268199,0.06513409961685823,0.012260536398467433,0.004022988505747126,0.06934865900383141,0.008237547892720305,0.024521072796934867,0.0,0.0,0.0,0.0,0.053065134099616856,0.044827586206896544,0.0,0.0,0.008237547892720305,0.0,0.0,0.004022988505747126,0.004022988505747126,0.0,0.0,0.0,0.0,0.0,144.59400000000002,77.778,77.778,66.816,0.0,122.148,36.4,77.778,0.0,1.49,10.962,10.962,0.0,0.9176245210727969,0.17126436781609194,0.43678160919540227,0.32567049808429116,0.07337164750957854,0.07337164750957854,38.9,61.1,0.5421455938697318,3.6321839080459766,0.06513409961685823,1.9980842911877392,0.020306513409961684,0.020306513409961684,155.556,66.816,0.6360153256704981,0.10593869731800766,33.408,33.408,10.962,0.0,0.0,0.0,288.66600000000005,10.962,10.962,50.0,Mezzala,52.2
2023-2024,Willian,FW,Fulham,eng Premier League,br BRA,34,31,24,"2,053",22.8,0.0035573122529644267,0.0017786561264822134,0.005138339920948616,0.0017786561264822134,0.0035573122529644267,0.0017786561264822134,0.0017786561264822134,2.024,0.0,0.0,0.004347826086956522,0.0031620553359683794,0.0033596837944664033,0.003952569169960474,-0.08,0.006521739130434783,0.15691699604743084,0.03735177865612648,0.013833992094861658,37.2,0.0009881422924901185,0.002569169960474308,20.4,0.0017786561264822134,0.08,-0.07,0.9920948616600791,0.9367588932806323,0.05118577075098814,0.014822134387351778,0.006916996047430829,44.528,0.22,0.808300395256917,81.4,13.980237154150197,3.3359683794466406,0.3992094861660079,0.44466403162055335,89.7,0.29249011857707513,0.3537549407114624,82.8,0.09446640316205533,0.13616600790513833,69.4,0.03814229249011857,0.05118577075098814,0.05988142292490118,0.007707509881422925,0.1326086956521739,0.012055335968379446,0.0650197628458498,0.031225296442687747,0.009486166007905137,0.012055335968379446,0.0,0.09624505928853755,0.07015810276679842,0.013043478260869566,0.0035573122529644267,0.007707509881422925,0.0017786561264822134,0.0,0.008695652173913044,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,39.974000000000004,24.288,13.156,15.686,11.132,46.55200000000001,14.3,28.842,0.0,0.57,19.734,26.818,2.024,1.1561264822134387,0.13873517786561262,0.4505928853754941,0.5810276679841897,0.06324110671936758,0.05454545454545454,46.0,39.7,0.782608695652174,5.118577075098814,0.07984189723320158,2.551383399209486,0.061462450592885375,0.024308300395256915,77.924,57.684,0.9011857707509882,0.15691699604743084,19.734,66.792,2.024,0.0,0.0,0.0,219.60399999999998,19.734,33.396,37.5,Inverted Winger,50.6
2023-2024,Nico Williams,FW,Athletic Club,es La Liga,es ESP,21,31,29,"2,263",25.1,0.004016064257028113,0.008835341365461848,0.01285140562248996,0.004016064257028113,0.01285140562248996,0.0,0.0,11.951999999999998,1.992,1.992,0.004819277108433735,0.004819277108433735,0.00461847389558233,0.006024096385542169,0.21,0.009437751004016065,0.24096385542168677,0.04477911646586345,0.015261044176706828,33.9,0.0018072289156626507,0.005220883534136547,15.7,0.0008032128514056225,0.11,-0.04,0.6626506024096386,0.5903614457831325,0.06807228915662651,0.01285140562248996,0.00642570281124498,93.126,0.16,0.46385542168674704,69.9,7.228915662650603,2.0361445783132535,0.25702811244979923,0.2991967871485944,85.8,0.1568273092369478,0.21285140562248997,74.0,0.03433734939759036,0.08072289156626505,42.6,0.037550200803212856,0.020883534136546186,0.03835341365461847,0.017670682730923697,0.05281124497991968,0.0024096385542168677,0.12248995983935743,0.04558232931726908,0.028714859437751004,0.00642570281124498,0.0,0.09678714859437752,0.05763052208835342,0.014457831325301205,0.015261044176706828,0.004819277108433735,0.004819277108433735,0.0,0.01927710843373494,0.012048192771084338,0.001606425702811245,0.00321285140562249,0.0008032128514056225,0.001606425702811245,0.0,61.751999999999995,23.903999999999996,17.927999999999997,29.879999999999995,13.944,71.214,36.1,35.855999999999995,3.984,0.64,5.975999999999999,7.968,1.992,0.961847389558233,0.0895582329317269,0.29718875502008035,0.5963855421686747,0.11847389558232933,0.15441767068273093,44.6,47.7,0.6405622489959839,5.172690763052209,0.11445783132530121,2.987951807228916,0.061646586345381525,0.0495983935742972,150.89399999999998,101.09399999999998,0.678714859437751,0.24096385542168677,37.848,73.20599999999999,23.903999999999996,5.975999999999999,1.992,0.0,259.95599999999996,15.936,17.927999999999997,47.1,Inverted Winger,49.8
2023-2024,Neco Williams,DF,Nott'ham Forest,eng Premier League,wls WAL,22,26,18,"1,637",18.2,0.0,0.0012315270935960591,0.0012315270935960591,0.0,0.0012315270935960591,0.0,0.0,8.932,0.0,0.0,0.0009852216748768472,0.0009852216748768472,0.002216748768472906,0.002216748768472906,-0.03,0.003448275862068966,0.1165024630541872,0.020197044334975368,0.00541871921182266,26.7,0.0,0.0,18.9,0.0,0.05,-0.04,1.061576354679803,0.8694581280788176,0.18669950738916255,0.02438423645320197,0.0,75.92200000000001,0.27,0.7019704433497537,66.1,10.908866995073891,4.566502463054187,0.3891625615763547,0.44827586206896547,86.7,0.25123152709359603,0.3891625615763547,64.2,0.04334975369458128,0.13399014778325125,32.3,0.014778325123152709,0.058128078817733984,0.0229064039408867,0.014778325123152709,0.06354679802955665,0.00270935960591133,0.09211822660098522,0.00541871921182266,0.0,0.00541871921182266,0.0,0.04187192118226601,0.03103448275862069,0.0012315270935960591,0.0012315270935960591,0.00541871921182266,0.0012315270935960591,0.0012315270935960591,0.00541871921182266,0.003940886699507389,0.0,0.0012315270935960591,0.0,0.0,0.0,153.874,89.32000000000001,93.786,40.194,19.894000000000002,125.048,62.5,98.252,28.826,1.7,49.126,118.14600000000002,0.0,1.460591133004926,0.5123152709359606,0.5714285714285714,0.40394088669950734,0.04064039408866995,0.059605911330049256,43.2,40.9,0.6724137931034483,4.197044334975369,0.06502463054187192,2.206896551724138,0.03251231527093596,0.00812807881773399,84.854,60.088,0.7118226600985221,0.1165024630541872,51.156,66.99,8.932,0.0,0.0,0.0,238.728,69.02,44.660000000000004,60.8,Complete Wing-Back,40.6
